  UID   PID  PPID   C STIME   TTY           TIME CMD
  501  4151     1   0  6Jun26 ??         0:00.06 /System/Applications/Messages.app/Contents/Extensions/MessagesActionExtension.appex/Contents/MacOS/MessagesActionExtension -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuTW9iaWxlU01TLk1lc3NhZ2VzQWN0aW9uRXh0ZW5zaW9uIiwidHlwZSI6MX0=
  501  4155     1   0  6Jun26 ??         0:10.67 /System/Library/PrivateFrameworks/AppPredictionFoundation.framework/Versions/A/XPCServices/AppPredictionIntentsHelperService.xpc/Contents/MacOS/AppPredictionIntentsHelperService
  501  4157     1   0  6Jun26 ??         0:17.11 /System/Library/PrivateFrameworks/WorkflowKit.framework/XPCServices/ShortcutsViewService.xpc/Contents/MacOS/ShortcutsViewService
  501  4158     1   0  6Jun26 ??         0:08.46 /System/Library/Input Methods/PressAndHold.app/Contents/PlugIns/PAH_Extension.appex/Contents/MacOS/PAH_Extension -AppleLanguages ("en-US", "zh-Hans-US", "ru-RU", "ja-US")
  501  4159     1   0  6Jun26 ??         0:03.23 /usr/libexec/adprivacyd
  501  4160     1   0  6Jun26 ??         0:00.03 /usr/libexec/mlruntimed
  501  4161     1   0  6Jun26 ??         0:00.18 /System/Library/PrivateFrameworks/HomeKitEvents.framework/Support/homeeventsd
  501  4163     1   0  6Jun26 ??         0:00.15 /System/Library/PrivateFrameworks/GeoServices.framework/geodMachServiceBridge
    0  4164     1   0  6Jun26 ??         0:01.45 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/installd
  501  4169     1   0  6Jun26 ??         0:00.30 /System/Library/PrivateFrameworks/WeatherDaemon.framework/weatherd
  501  4244     1   0  6Jun26 ??         0:11.47 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker
   89  4249     1   0  6Jun26 ??         0:00.14 /usr/libexec/secd
  501  4317     1   0  6Jun26 ??        27:55.46 /System/Library/Frameworks/Contacts.framework/Support/contactsd
  501  4319     1   0  6Jun26 ??         0:04.08 /System/Library/PrivateFrameworks/SiriSuggestionsSupport.framework/Versions/A/XPCServices/SiriSuggestionsBookkeepingService.xpc/Contents/MacOS/SiriSuggestionsBookkeepingService
  501  4320     1   0  6Jun26 ??         0:00.02 /System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/Support/fudHelperAgent
  501  4324     1   0  6Jun26 ??         0:00.02 /System/Library/ExtensionKit/Extensions/WallpaperGradientExtension.appex/Contents/MacOS/WallpaperGradientExtension -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUud2FsbHBhcGVyLmV4dGVuc2lvbi5ncmFkaWVudCJ9
  501  4325     1   0  6Jun26 ??         0:00.02 /System/Library/ExtensionKit/Extensions/WallpaperSequoiaExtension.appex/Contents/MacOS/WallpaperSequoiaExtension -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUud2FsbHBhcGVyLmV4dGVuc2lvbi5zZXF1b2lhIn0=
  501  4326     1   0  6Jun26 ??         0:00.02 /System/Library/ExtensionKit/Extensions/WallpaperMacintoshExtension.appex/Contents/MacOS/WallpaperMacintoshExtension -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUud2FsbHBhcGVyLmV4dGVuc2lvbi5tYWNpbnRvc2gifQ==
  501  4327     1   0  6Jun26 ??         0:00.05 /System/Library/ExtensionKit/Extensions/WallpaperLegacyExtension.appex/Contents/MacOS/WallpaperLegacyExtension -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUud2FsbHBhcGVyLmV4dGVuc2lvbi5sZWdhY3kifQ==
  501  4328     1   0  6Jun26 ??         0:00.01 /System/Library/ExtensionKit/Extensions/WallpaperSonomaExtension.appex/Contents/MacOS/WallpaperSonomaExtension -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUud2FsbHBhcGVyLmV4dGVuc2lvbi5zb25vbWEifQ==
  501  4329     1   0  6Jun26 ??         0:00.06 /System/Library/ExtensionKit/Extensions/WallpaperDynamicExtension.appex/Contents/MacOS/WallpaperDynamicExtension -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUud2FsbHBhcGVyLmV4dGVuc2lvbi5keW5hbWljIn0=
  501  4330     1   0  6Jun26 ??         0:00.08 /System/Library/ExtensionKit/Extensions/WallpaperImageExtension.appex/Contents/MacOS/WallpaperImageExtension -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUud2FsbHBhcGVyLmV4dGVuc2lvbi5pbWFnZSJ9
  501  4331     1   0  6Jun26 ??         0:00.01 /System/Library/ExtensionKit/Extensions/NeptuneOneWallpaper.appex/Contents/MacOS/NeptuneOneWallpaper -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuTmVwdHVuZU9uZUV4dGVuc2lvbiJ9
  501  4396     1   0  6Jun26 ??         0:00.28 /System/Library/PrivateFrameworks/AvatarPersistence.framework/Support/avatarsd
  501  4397     1   0  6Jun26 ??         0:16.42 /System/Library/CoreServices/Siri.app/Contents/XPCServices/SiriNCService.xpc/Contents/MacOS/SiriNCService
  501  4403     1   0  6Jun26 ??         0:29.39 /System/Library/PrivateFrameworks/DataAccess.framework/Support/dataaccessd
  501  4404     1   0  6Jun26 ??         1:15.51 /System/Library/PrivateFrameworks/People.framework/peopled
  501  4405     1   0  6Jun26 ??         0:03.64 /usr/libexec/proactived
  501  4408     1   0  6Jun26 ??         3:25.82 /System/Library/PrivateFrameworks/SafariSafeBrowsing.framework/com.apple.Safari.SafeBrowsing.Service
  277  4409     1   0  6Jun26 ??         0:00.20 /System/Library/PrivateFrameworks/RemoteManagement.framework/remotemanagementd
  501  4410     1   0  6Jun26 ??         0:00.28 /System/Library/PrivateFrameworks/ScreenTimeSettingsFoundation.framework/Versions/A/ScreenTimeSettingsAgent
  501  4411     1   0  6Jun26 ??         5:21.74 /System/Cryptexes/App/usr/libexec/SafariBookmarksSyncAgent
  277  4413     1   0  6Jun26 ??         0:00.04 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SecuritySubscriber.xpc/Contents/MacOS/SecuritySubscriber
  277  4414     1   0  6Jun26 ??         0:22.47 /usr/sbin/distnoted agent
  277  4415     1   0  6Jun26 ??         0:00.03 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/InteractiveLegacyProfilesSubscriber.xpc/Contents/MacOS/InteractiveLegacyProfilesSubscriber
  277  4416     1   0  6Jun26 ??         0:00.06 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ScreenSharingSubscriber.xpc/Contents/MacOS/ScreenSharingSubscriber
  277  4419     1   0  6Jun26 ??         0:00.04 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/LegacyProfilesSubscriber.xpc/Contents/MacOS/LegacyProfilesSubscriber
  277  4420     1   0  6Jun26 ??         0:00.04 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/PasscodeSettingsSubscriber.xpc/Contents/MacOS/PasscodeSettingsSubscriber
  277  4421     1   0  6Jun26 ??         0:00.04 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/DiskManagementSubscriber.xpc/Contents/MacOS/DiskManagementSubscriber
  277  4422     1   0  6Jun26 ??         0:00.04 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedPreferencesSubscriber.xpc/Contents/MacOS/ManagedPreferencesSubscriber
  277  4423     1   0  6Jun26 ??         0:00.05 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SoftwareUpdateSubscriber.xpc/Contents/MacOS/SoftwareUpdateSubscriber
  277  4424     1   0  6Jun26 ??         0:00.05 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/MigrationSubscriber.xpc/Contents/MacOS/MigrationSubscriber
    0  4425     1   0  6Jun26 ??         0:00.10 /System/Library/PrivateFrameworks/SystemMigration.framework/Resources/systemmigrationd
  277  4426     1   0  6Jun26 ??         0:00.05 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedAppsSubscriber.xpc/Contents/MacOS/ManagedAppsSubscriber
    0  4427     1   0  6Jun26 ??         0:03.34 /System/Library/Frameworks/ManagedAppDistribution.framework/Support/managedappdistributiond
  277  4428     1   0  6Jun26 ??         0:00.04 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagementTestSubscriber.xpc/Contents/MacOS/ManagementTestSubscriber
  277  4429     1   0  6Jun26 ??         0:00.04 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedConfigurationFilesSubscriber.xpc/Contents/MacOS/ManagedConfigurationFilesSubscriber
  501  4602     1   0  6Jun26 ??         0:02.06 /System/Library/Frameworks/CoreSpotlight.framework/spotlightknowledged -x
  501  4869     1   0  6Jun26 ??         0:01.09 /usr/libexec/feedbackd
    0  4940     1   0  6Jun26 ??         0:00.49 /usr/libexec/mmaintenanced
  294  4943     1   0  6Jun26 ??         0:02.69 /usr/sbin/cfprefsd agent
  200  4952     1   0  6Jun26 ??         0:02.79 /usr/sbin/cfprefsd agent
  278  4953     1   0  6Jun26 ??         0:02.74 /usr/sbin/cfprefsd agent
  242  4954     1   0  6Jun26 ??         0:03.30 /usr/sbin/cfprefsd agent
  501  5018     1   0  6Jun26 ??         0:00.33 /System/Library/PrivateFrameworks/BusinessChatService.framework/businessservicesd
  501  5019     1   0  6Jun26 ??         0:00.13 /System/Library/PrivateFrameworks/IntelligenceTasksEngine.framework/Support/intelligencetasksd
  501  5020     1   0  6Jun26 ??         0:00.07 /System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService
  501  5021     1   0  6Jun26 ??         0:01.34 /System/Cryptexes/App/usr/libexec/PasswordBreachAgent
  273  5026     1   0  6Jun26 ??         0:03.27 /usr/sbin/cfprefsd agent
  260  5027     1   0  6Jun26 ??         0:02.71 /usr/sbin/cfprefsd agent
  501  5034     1   0  6Jun26 ??         0:19.30 /usr/libexec/mlhostd
  274  5036     1   0  6Jun26 ??         0:03.31 /usr/sbin/cfprefsd agent
   92  5037     1   0  6Jun26 ??         0:02.93 /usr/sbin/cfprefsd agent
  301  5038     1   0  6Jun26 ??         0:03.31 /usr/sbin/cfprefsd agent
  501  5040     1   0  6Jun26 ??         0:01.50 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
  501  5041     1   0  6Jun26 ??         0:28.50 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
  277  5105     1   0  6Jun26 ??         0:02.61 /usr/sbin/cfprefsd agent
    0  5106     1   0  6Jun26 ??         0:00.13 /usr/libexec/ASPCarryLog
  501  5964     1   0  6Jun26 ??         0:15.82 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdwrite
    0  5981     1   0  6Jun26 ??         1:28.27 /usr/sbin/spindump
    0  5982     1   0  6Jun26 ??         0:03.71 /System/Library/CoreServices/SubmitDiagInfo server-init
  501  6048     1   0  6Jun26 ??         0:02.33 /System/Library/PrivateFrameworks/SiriAnalytics.framework/Versions/A/XPCServices/SAExtensionOrchestrator.xpc/Contents/MacOS/SAExtensionOrchestrator
  501  6049     1   0  6Jun26 ??         0:07.66 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
  501  6050     1   0  6Jun26 ??         0:00.87 /System/Library/ExtensionKit/Extensions/GMSSELFIngestor.appex/Contents/MacOS/GMSSELFIngestor -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5zaXJpLkdNU1NFTEZJbmdlc3RvciIsImVuaGFuY2VkU2VjdXJpdHkiOmZhbHNlLCJ0eXBlIjoxfQ==
  501  6051     1   0  6Jun26 ??         0:00.36 /System/Library/ExtensionKit/Extensions/IFTelemetrySELFIngestor.appex/Contents/MacOS/IFTelemetrySELFIngestor -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5saWdodGhvdXNlLklGVGVsZW1ldHJ5U0VMRkluZ2VzdG9yIiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
  501  6052     1   0  6Jun26 ??         0:01.07 /System/Library/ExtensionKit/Extensions/BiomeSELFIngestor.appex/Contents/MacOS/BiomeSELFIngestor -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5saWdodGhvdXNlLkJpb21lU0VMRkluZ2VzdG9yIiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
  501  6053     1   0  6Jun26 ??         0:00.45 /System/Library/ExtensionKit/Extensions/IFTranscriptSELFIngestor.appex/Contents/MacOS/IFTranscriptSELFIngestor -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5saWdodGhvdXNlLklGVHJhbnNjcmlwdFNFTEZJbmdlc3RvciIsImVuaGFuY2VkU2VjdXJpdHkiOmZhbHNlfQ==
  302  6253     1   0  6Jun26 ??         0:00.15 /System/Library/CoreServices/ReportSystemMemory
  501  6316     1   0  6Jun26 ??         0:00.98 /System/Library/PrivateFrameworks/GeoAnalytics.framework/geoanalyticsd
  501  6318     1   0  6Jun26 ??         0:11.26 /usr/libexec/naturallanguaged
  501  6347     1   0 10Jun26 ??         0:00.02 /Users/lsm/Library/Application Support/iTerm2/iTermServer-3.6.10 /Users/lsm/Library/Application Support/iTerm2/iterm2-daemon-1.socket
  501  6467     1   0  6Jun26 ??         0:00.07 /usr/libexec/betaenrollmentagent
    0  6468     1   0  6Jun26 ??         0:00.05 /usr/libexec/betaenrollmentd
  501  6606     1   0  6Jun26 ??         0:00.60 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  6607     1   0  6Jun26 ??         0:00.43 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
    0  7136     1   0  6Jun26 ??         0:00.45 /usr/libexec/seputil --daemonize-reseed
  501  7260     1   0 10Jun26 ??       197:37.41 /Applications/iTerm.app/Contents/MacOS/iTerm2
  501  7300     1   0 10Jun26 ??         0:17.80 /Applications/iTerm.app/Contents/XPCServices/pidinfo.xpc/Contents/MacOS/pidinfo
  501  7301     1   0 10Jun26 ??         0:13.95 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
  501  7318     1   0 10Jun26 ??         0:00.11 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  7771 79628   0 12:27AM ??         0:00.06 /Applications/Firefox.app/Contents/MacOS/plugin-container.app/Contents/MacOS/plugin-container -isForBrowser -prefsHandle 0:47887 -prefMapHandle 1:290115 -jsInitHandle 2:156120 -sbStartup -sbAppPath /Applications/Firefox.app -sbLevel 3 -parentBuildID 20260610172436 -ipcHandle 0 -initialChannelId {4ab8b168-2240-4f90-98cc-a91e9fb30622} -parentPid 79628 -crashReporter gecko-crash-server-pipe.79628 -crashHelperPid 79634 -crashHelperSend 3 -crashHelperRecv 0 -greomni /Applications/Firefox.app/Contents/Resources/omni.ja -appomni /Applications/Firefox.app/Contents/Resources/browser/omni.ja -appDir /Applications/Firefox.app/Contents/Resources/browser -profile /Users/lsm/Library/Application Support/Firefox/Profiles/biljn1qg.default-release org.mozilla.machname.925101382 124 tab
  501  8403     1   0  6Jun26 ??         0:27.34 /usr/libexec/ciphermld
  501  8411     1   0 12:27AM ??         0:00.07 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501  8806     1   0 12:29AM ??         0:00.05 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501  8809 79628   0 12:29AM ??         0:00.06 /Applications/Firefox.app/Contents/MacOS/plugin-container.app/Contents/MacOS/plugin-container -isForBrowser -prefsHandle 0:47887 -prefMapHandle 1:290115 -jsInitHandle 2:156120 -sbStartup -sbAppPath /Applications/Firefox.app -sbLevel 3 -parentBuildID 20260610172436 -ipcHandle 0 -initialChannelId {87fb1351-399e-469e-a7a8-6470bff8c971} -parentPid 79628 -crashReporter gecko-crash-server-pipe.79628 -crashHelperPid 79634 -crashHelperSend 3 -crashHelperRecv 0 -greomni /Applications/Firefox.app/Contents/Resources/omni.ja -appomni /Applications/Firefox.app/Contents/Resources/browser/omni.ja -appDir /Applications/Firefox.app/Contents/Resources/browser -profile /Users/lsm/Library/Application Support/Firefox/Profiles/biljn1qg.default-release org.mozilla.machname.529563556 125 tab
  501  8815     1   0 12:29AM ??         0:00.06 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501  8872     1   0  6Jun26 ??         0:25.41 /System/Library/PrivateFrameworks/MediaAnalysisAccess.framework/Versions/A/XPCServices/mediaanalysisd-access.xpc/Contents/MacOS/mediaanalysisd-access
  501  9353 79628   0  7:12PM ??         0:12.06 /Applications/Firefox.app/Contents/MacOS/plugin-container.app/Contents/MacOS/plugin-container -isForBrowser -prefsHandle 0:47722 -prefMapHandle 1:290115 -jsInitHandle 2:156120 -sbStartup -sbAppPath /Applications/Firefox.app -sbLevel 3 -parentBuildID 20260610172436 -ipcHandle 0 -initialChannelId {d0dfeaca-ebec-4fd5-a4da-1575a09fd5f3} -parentPid 79628 -crashReporter gecko-crash-server-pipe.79628 -crashHelperPid 79634 -crashHelperSend 3 -crashHelperRecv 0 -greomni /Applications/Firefox.app/Contents/Resources/omni.ja -appomni /Applications/Firefox.app/Contents/Resources/browser/omni.ja -appDir /Applications/Firefox.app/Contents/Resources/browser -profile /Users/lsm/Library/Application Support/Firefox/Profiles/biljn1qg.default-release org.mozilla.machname.1105921915 29 tab
  501 11142     1   0  8Jun26 ??         0:00.04 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  242 12195     1   0 10Jun26 ??         0:15.12 /System/Library/PrivateFrameworks/StreamingExtractor.framework/Versions/A/XPCServices/STExtractionService.privileged.xpc/Contents/MacOS/STExtractionService.privileged
  501 13512     1   0  6Jun26 ??         0:27.72 /System/Library/PrivateFrameworks/IntelligencePlatformCore.framework/Versions/A/intelligenceplatformd
    0 15127     1   0 Tue11PM ??       151:50.59 /usr/libexec/syspolicyd
    0 15186     1   0 Tue11PM ??         0:00.67 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
    0 15187     1   0 Tue11PM ??         0:01.16 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XProtectBridgeService.xpc/Contents/MacOS/XProtectBridgeService
    0 17323     1   0 Sun09PM ??         0:05.33 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
    0 17324     1   0 Sun09PM ??         0:00.06 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
    0 17325     1   0 Sun09PM ??         0:00.05 /System/Library/PrivateFrameworks/CoreSpeech.framework/Versions/A/XPCServices/CoreSpeechXPC.xpc/Contents/MacOS/CoreSpeechXPC
  501 17905     1   0  6Jun26 ??         0:00.11 /System/Library/PrivateFrameworks/ManagedBackgroundAssets.framework/Versions/A/XPCServices/Managed Background Assets Helper Service.xpc/Contents/MacOS/Managed Background Assets Helper Service
  501 18103     1   0  6Jun26 ??         0:00.29 /usr/libexec/backgroundassets.user
  501 18634     1   0  6Jun26 ??         0:02.17 /System/Library/PrivateFrameworks/PrivateCloudCompute.framework/privatecloudcomputed.app/Contents/MacOS/privatecloudcomputed
  501 18635     1   0  6Jun26 ??         0:00.21 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
  501 18901     1   0  6Jun26 ??         0:00.18 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 18902     1   0  6Jun26 ??         0:01.10 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 19178 34744   0 10:13PM ??         0:10.43 /Applications/Synergy.app/Contents/MacOS/synergy-client -f --no-tray --debug INFO --name m5pro --enable-crypto --profile-dir /Users/lsm/.config/Synergy --sync-language tts:24800
  501 20294     1   0  7:14PM ??         0:03.84 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
  501 20295     1   0  7:14PM ??         0:00.78 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
    0 20890     1   0  9Jun26 ??         0:00.99 /usr/sbin/BTLEServer
  501 21340     1   0  6Jun26 ??         0:00.47 /usr/libexec/dprivacyd
  501 24943     1   0  6Jun26 ??        12:40.08 /System/Library/PrivateFrameworks/FileProviderDaemon.framework/XPCServices/FPCKService.xpc/Contents/MacOS/FPCKService
    0 27476     1   0 Tue11PM ??         2:00.30 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XprotectService.xpc/Contents/MacOS/XprotectService
  501 28064     1   0 12:19AM ??         0:00.05 /System/Library/PrivateFrameworks/AOSKit.framework/Versions/A/XPCServices/com.apple.iCloudHelper.xpc/Contents/MacOS/com.apple.iCloudHelper
  501 28208     1   0  6Jun26 ??         0:01.27 /usr/libexec/proactiveeventtrackerd
  501 28476 79628   0  7:38PM ??         0:16.60 /Applications/Firefox.app/Contents/MacOS/plugin-container.app/Contents/MacOS/plugin-container -isForBrowser -prefsHandle 0:47722 -prefMapHandle 1:290115 -jsInitHandle 2:156120 -sbStartup -sbAppPath /Applications/Firefox.app -sbLevel 3 -parentBuildID 20260610172436 -ipcHandle 0 -initialChannelId {144d4bbe-53bf-4507-8026-28f4a046c741} -parentPid 79628 -crashReporter gecko-crash-server-pipe.79628 -crashHelperPid 79634 -crashHelperSend 3 -crashHelperRecv 0 -greomni /Applications/Firefox.app/Contents/Resources/omni.ja -appomni /Applications/Firefox.app/Contents/Resources/browser/omni.ja -appDir /Applications/Firefox.app/Contents/Resources/browser -profile /Users/lsm/Library/Application Support/Firefox/Profiles/biljn1qg.default-release org.mozilla.machname.1397291245 40 tab
  501 28826     1   0 Sun08PM ??         0:09.68 /usr/libexec/studentd
  501 28945     1   0 Sun08PM ??         0:00.09 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 28950     1   0 Sun08PM ??         0:00.10 /System/Library/Frameworks/QuickLook.framework/Versions/A/XPCServices/QuickLookSatellite.xpc/Contents/MacOS/QuickLookSatellite
  501 28951     1   0 Sun08PM ??         0:00.02 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501 28952     1   0 Sun08PM ??         0:00.14 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
  501 28953     1   0 Sun08PM ??         0:00.31 /System/Library/ExtensionKit/Extensions/WebThumbnailExtension.appex/Contents/MacOS/WebThumbnailExtension -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUucXVpY2tsb29rLnRodW1ibmFpbC5XZWJFeHRlbnNpb24ifQ==
  501 28954     1   0 Sun08PM ??         0:00.31 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU
  501 28957     1   0 Sun08PM ??         0:00.03 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501 28960     1   0 Sun08PM ??         0:00.03 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501 28961     1   0 Sun08PM ??         0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 28962     1   0 Sun08PM ??         0:00.03 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
    0 29409     1   0  6Jun26 ??         0:00.21 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
  501 29410     1   0  6Jun26 ??         0:00.18 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
  501 30106 36384   0 Tue11PM ??         0:00.01 /Applications/Codex.app/Contents/Resources/cua_node/bin/node_repl
  501 30108 36384   0 Tue11PM ??         0:00.07 node /opt/homebrew/bin/codegraph serve --mcp
  501 30216     1   0 Tue04PM ??         0:00.07 /System/Applications/FindMy.app/Contents/PlugIns/FindMyNotificationsService.appex/Contents/MacOS/FindMyNotificationsService -AppleLanguages ("en-US", "zh-Hans-US", "ru-RU", "ja-US")
  501 30218     1   0  6Jun26 ??         0:09.29 /System/Cryptexes/App/usr/libexec/com.apple.Safari.History
  501 31471 30108   0 Tue11PM ??         0:02.56 /opt/homebrew/lib/node_modules/@colbymchenry/codegraph/node_modules/@colbymchenry/codegraph-darwin-arm64/node --liftoff-only /opt/homebrew/lib/node_modules/@colbymchenry/codegraph/node_modules/@colbymchenry/codegraph-darwin-arm64/lib/dist/bin/codegraph.js serve --mcp
